gene_symbol,log2fc,pval,padj
NR2F6,0.5849315,0.6774541015272455,1.0
FAXC,2.9895132,0.6776239930043169,1.0
C1QTNF6,0.5907546,0.6778928421272762,1.0
IFNAR1,0.1081779,0.6779778069809841,1.0
LNPK,0.035028722,0.6781542027893281,1.0
CYP7B1,1.0201163,0.6782305747394247,1.0
ZW10,0.22621982,0.678406995822374,1.0
ZNF365,0.8642406,0.6785124265916224,1.0
LRRC4C,1.6468636,0.6785167300220055,1.0
ARHGAP33,1.1582427,0.678531792110904,1.0
MBOAT2,0.3041709,0.6791139325725417,1.0
ATMIN,0.14030454,0.6794260645267393,1.0
IGFBP7-AS1,4.547703,0.6795218677725519,1.0
VIPAS39,0.17943847,0.6795627741059813,1.0
ANKRD42,0.4786259,0.6796854987664744,1.0
PRR26,2.323056,0.6802001734918963,1.0
LYSMD4,0.41151205,0.6802669413871003,1.0
RP11-254F7.2,0.75510913,0.6803498662949395,1.0
SEC22B,0.043684684,0.6803810987558159,1.0
DMTF1,0.025278766,0.6812493649658906,1.0
LRIG3,0.35373726,0.681443328316924,1.0
MAPK4,3.2966874,0.6819585109580717,1.0
SLN,3.3496518,0.6819736022257744,1.0
PDRG1,0.14254993,0.6820242666976966,1.0
ZNF599,0.29712412,0.6821115854281687,1.0
NLRX1,0.525283,0.6822409543343164,1.0
TIMM23B,0.08971033,0.682804896155973,1.0
CLK2,0.3386824,0.6832287778012467,1.0
LMOD3,0.43354243,0.6832535882192898,1.0
EBF4,1.8992562,0.6840671277515178,1.0
ZNF43,0.24925078,0.684086553606243,1.0
LIN7A,0.96184313,0.6842883790178129,1.0
SCP2,0.04225452,0.684374728327739,1.0
FAM50A,0.14460051,0.6849058672640744,1.0
FTSJ1,0.042152498,0.684967411729869,1.0
PRPF39,0.083633736,0.6855635294245074,1.0
NICN1,1.0780557,0.6856369777648128,1.0
LINC00924,1.4176228,0.6859124354928012,1.0
ZNF160,0.22641176,0.6866515163987931,1.0
ATHL1,1.0057888,0.6871325121573124,1.0
DDR1,0.5615275,0.6872016994993091,1.0
MAATS1,1.0011634,0.6872114291793984,1.0
AC093323.3,0.9878738,0.6876363423795315,1.0
C1RL,-0.005405691,0.6876503997189501,1.0
TMEM101,0.13478215,0.6881013731612249,1.0
GPHN,0.44158953,0.6882993174028346,1.0
CCBL1,1.8807144,0.6883447502419434,1.0
NAT6,0.7358052,0.6884745645500052,1.0
BECN1,0.13112271,0.6886844504240378,1.0
LINC00893,0.5083645,0.6892633835666817,1.0
ZFP30,0.6822132,0.6893358983039778,1.0
CCDC42,4.0485864,0.6895967584868177,1.0
TRIT1,0.40442237,0.6897342390728838,1.0
PGAP1,0.09971424,0.6899226149293209,1.0
COPA,0.061010953,0.6903394918576911,1.0
GADL1,5.8904157,0.6905376767009929,1.0
TRPS1,0.19026527,0.6909124448130801,1.0
CCDC28B,0.19838163,0.6910955238359087,1.0
CETN3,0.19478366,0.6912851217450502,1.0
DHX35,0.60732275,0.6913923885659401,1.0
TMEM231,0.5267047,0.6915538422251324,1.0
XPC,-0.05158587,0.6916546224234391,1.0
PSME3,0.10829803,0.6919559119210833,1.0
NAT10,0.2173925,0.6921184984538005,1.0
HERC4,0.051150493,0.6930108089034079,1.0
PCDHB12,1.3403748,0.6936984929705028,1.0
GRSF1,0.15087625,0.6938709959233411,1.0
C20orf166-AS1,5.8173137,0.6938981204725535,1.0
AL450332.1,5.4892893,0.6939154803898504,1.0
PGPEP1L,5.3925233,0.6939219904002458,1.0
USP27X,1.1938766,0.6939274154261621,1.0
ZSCAN32,0.38202286,0.6939382655250479,1.0
CTNNA3,4.8743753,0.6939458606315961,1.0
SETD6,0.18908434,0.6940120478611363,1.0
MGAT4B,0.34725872,0.6941053649690275,1.0
PCDHB9,1.5616525,0.6944233289943094,1.0
CACNA2D3,0.8552326,0.6948390422425426,1.0
SNW1,0.01322766,0.6949106887868455,1.0
TDRP,0.6670903,0.6949399995222449,1.0
ACAD8,0.27009687,0.6955241380850609,1.0
HPD,0.88770133,0.6955371692598733,1.0
BCKDHB,0.25614348,0.6955795211990046,1.0
LIG3,0.10867066,0.6956501098745188,1.0
RP11-128A17.1,1.9843838,0.6960324205019022,1.0
MINDY1,0.5760889,0.6960997673105246,1.0
ZNF793-AS1,1.6972551,0.6962953038795436,1.0
AC084033.3,0.10535805,0.6965419259996715,1.0
FAM175B,0.5242167,0.6966614460574423,1.0
DHRS11,0.8858936,0.6966842643791891,1.0
NSUN7,1.3362454,0.6970113571412968,1.0
FAM212B,1.3586524,0.697036353257703,1.0
SYDE2,0.9373677,0.6972591592563013,1.0
SLC35F1,4.65844,0.697323288748924,1.0
ZNF260,0.34084204,0.697584176765013,1.0
FCF1,0.090058476,0.6976320101135461,1.0
MIER3,0.60333604,0.697822268276845,1.0
KANTR,0.2726439,0.6978679330629585,1.0
ZNF235,0.9765227,0.6978809803456483,1.0
RP13-270P17.3,1.3521464,0.6981125844705618,1.0
PARD6G,0.9370756,0.6981278082618495,1.0
SOWAHC,0.41106737,0.6982343782014616,1.0
PIGZ,0.5372613,0.6983159408478402,1.0
TRIM37,0.1321677,0.6986389631336569,1.0
CCP110,0.1570541,0.6986487525400698,1.0
ZNF691,0.44728628,0.6986955248402154,1.0
AC092040.1,1.0006355,0.6989370186305999,1.0
TAF8,0.12244456,0.6990436336924071,1.0
TIMM9,0.06951629,0.6992177118544718,1.0
BACE1-AS,0.5751716,0.6994832114939596,1.0
FAM46C,1.106432,0.6999185362878833,1.0
PPP3CC,-0.0935084,0.7005085587178981,1.0
GLYR1,0.106712155,0.7005499323887268,1.0
METTL18,0.08211086,0.7005902181324034,1.0
AC051619.5,1.8513982,0.7005934845809647,1.0
ENDOV,0.12550765,0.7007143470694519,1.0
NPB,1.4531293,0.7011586634655742,1.0
PDPR,0.15581419,0.7013035239994434,1.0
IWS1,0.06699628,0.7013318438690505,1.0
TTC5,0.071218826,0.7015823838590491,1.0
TOX4,0.020371275,0.701848209577491,1.0
RNF8,0.07680209,0.7018776269611415,1.0
ZNF454,1.498233,0.702203427104145,1.0
RASAL2-AS1,2.6807926,0.702270991177387,1.0
TNNC1,0.5781153,0.7028791736566458,1.0
CACNB4,0.63778037,0.7029925477056295,1.0
SMCO3,3.4492402,0.7031789751645796,1.0
USP20,0.2024938,0.7032749213985092,1.0
RP11-37B2.1,0.76552373,0.7034472003585933,1.0
ZNF584,0.35789347,0.7036718400961346,1.0
TBCCD1,0.4064635,0.7038703297343896,1.0
USP13,0.45895138,0.7039761264111599,1.0
NEK3,0.2502543,0.7041059260363153,1.0
NALCN,3.8675268,0.7041506489122564,1.0
C21orf62-AS1,0.6622773,0.704195372811272,1.0
C2orf27B,1.6251715,0.7042422794628975,1.0
CTB-55O6.8,1.1731428,0.7042597333879044,1.0
TIA1,0.007790977,0.7044921035995175,1.0
RP11-486G15.2,2.353788,0.7046655810347207,1.0
RAB3IP,0.39227223,0.7047768765350417,1.0
RQCD1,0.32472602,0.7048499858421293,1.0
IRAK1BP1,0.4064122,0.7049580180173842,1.0
HACD2,0.14494403,0.7049831172533929,1.0
MIR100HG,1.7852341,0.7051871968725435,1.0
ZNF398,0.42621103,0.7055768623195275,1.0
CDR2L,0.42622194,0.7059207489119528,1.0
TEFM,0.21843222,0.7060353911268886,1.0
CTD-2263F21.1,3.1376758,0.706580305756503,1.0
TMSB15B.1,1.5261403,0.7065857665845368,1.0
GCK,2.994867,0.7066480210915127,1.0
DOPEY1,0.3445455,0.7070117576823407,1.0
GPN1,0.1172968,0.7071963823296703,1.0
USP27X-AS1,4.1863394,0.7074848245226357,1.0
NMNAT2,4.152204,0.7074891951818938,1.0
LINC01936,3.6432757,0.7075263461747435,1.0
GNB3,1.6372911,0.7075525708242383,1.0
SPRYD4,0.39688537,0.7075667759875727,1.0
STYX,0.13312575,0.7080771366325653,1.0
EVC2,0.44220456,0.7081110196063297,1.0
AL035071.1,0.10562254,0.70866853207905,1.0
KLF11,0.27881062,0.7086849318694854,1.0
NPAS2,0.7751998,0.7089735902794896,1.0
NQO2,0.10292996,0.709046854936024,1.0
ZNF326,0.08018485,0.7096811987171772,1.0
GOLPH3L,0.23457895,0.7099328045964971,1.0
RP13-401N8.1,2.9954603,0.7100071984806289,1.0
C14orf119,0.054080512,0.7104908260715357,1.0
ENKD1,0.44351625,0.7105302216917411,1.0
DECR2,0.33060825,0.7106287141257832,1.0
AC104986.2,0.5003463,0.7110282051881343,1.0
MPI,0.12792078,0.7112197701589391,1.0
STAM2,0.23545878,0.7113172016263649,1.0
CCDC30,0.5382,0.7113664665228319,1.0
ACTR3B,0.77353144,0.7113708456830745,1.0
ZNF585B,0.5685427,0.7114135429945063,1.0
AL049840.1,0.21937835,0.7114748535375359,1.0
CYS1,1.2604034,0.7117715791304942,1.0
NLGN4X,6.759903,0.7118438510166678,1.0
MTHFSD,0.37287882,0.7121132508503217,1.0
L3MBTL3,0.03546896,0.7121340596499013,1.0
FRAS1,2.310683,0.7125699984941967,1.0
C5orf28,0.49524552,0.7126543492694302,1.0
LINC00865,1.3674512,0.7126839276463597,1.0
NBAS,0.13805842,0.7127562321646337,1.0
ANAPC4,0.031861093,0.712809914461604,1.0
ZNF493,-0.011248945,0.7133873629256092,1.0
C5orf30,0.23035377,0.7137764388493156,1.0
NKAPD1,0.19622038,0.7138948203827153,1.0
GFM1,0.08840527,0.714251102647091,1.0
PTCD3,0.03288397,0.7142576807517429,1.0
PRRT3-AS1,1.7221646,0.7145416558379425,1.0
HBB,-0.007772747,0.7145471383715125,1.0
HECTD1,0.057404317,0.7145602965121869,1.0
ZNF614,0.3892305,0.7145657790958448,1.0
PARD6B,0.5528951,0.7145877095777867,1.0
MFN2,0.21082222,0.7149090181475171,1.0
P3H2,0.654228,0.7149101148503505,1.0
GDAP1,0.5814449,0.7149726278847623,1.0
CTC-503J8.4,0.9491014,0.7149835952809362,1.0
LOH12CR2,0.60063714,0.7149857887672326,1.0
BCL6,0.22428133,0.7153115476019514,1.0
FAM222B,0.3029211,0.7153883333314612,1.0
C17orf51,0.60263884,0.7156011545440073,1.0
SPAG8,0.9382044,0.7158699551833594,1.0
LZIC,0.0023199797,0.7158929968775449,1.0
CCDC74A,0.42175025,0.7165261960206246,1.0
ITPK1,0.30735773,0.7165975391720445,1.0
RANBP2,0.09784031,0.7166183937912083,1.0
RP11-156K23.3,1.1116102,0.7168269516037507,1.0
USP28,0.0689577,0.7169444118788917,1.0
MYORG,2.2980866,0.7169971065143547,1.0
PCBP3,1.386063,0.7172199758034601,1.0
MON2,0.12206349,0.7174560458859769,1.0
MRPS16,0.098394305,0.7175362060522923,1.0
ZNF3,0.07275438,0.7175373041583605,1.0
LAMC3,3.750584,0.7177163032474954,1.0
KIAA0141,0.4734644,0.7178766468787842,1.0
AC068338.3,1.383817,0.7183456683916509,1.0
TMSB4Y,0.6339521,0.7184137787047983,1.0
FAM216A,0.48675117,0.7190785208954913,1.0
CEBPB-AS1,1.3976715,0.7192301778315555,1.0
C20orf96,0.34323907,0.7199985228839666,1.0
DSP,0.43766198,0.7200952730855219,1.0
TSSC1,0.48724642,0.7206791676820223,1.0
EGLN2,0.16670145,0.7207187596566376,1.0
AC144831.1,0.6917466,0.720822142230982,1.0
NMT1,0.015323638,0.7209068317588729,1.0
TPPP,0.9267377,0.7209530274896665,1.0
LOXL4,0.5017108,0.7213479325333179,1.0
C9orf9,0.7331098,0.7216020750714566,1.0
BCLAF3,0.48479196,0.7219200715706563,1.0
MPP3,0.4917427,0.7220477238237628,1.0
ZCCHC9,0.0770452,0.7221357643701349,1.0
ICA1L,0.16388868,0.7222557255374764,1.0
AC116667.1,2.1867535,0.7227983874511283,1.0
LCMT2,0.54997325,0.7228137997661237,1.0
CNKSR2,0.5664279,0.7230196750398463,1.0
FAM173A,0.1882216,0.7231650108348838,1.0
ZNF555,0.6998052,0.7232905361484552,1.0
CTC-524C5.2,1.0818889,0.7234810405376353,1.0
CPS1,1.3293153,0.7237607716661572,1.0
WDR35,0.43603364,0.7238576949965045,1.0
SLC9A3,0.22305694,0.7239436080137975,1.0
ZFAND3,0.19829816,0.7241022257971348,1.0
AMER1,1.6266457,0.7245032291127964,1.0
RIIAD1,2.8525662,0.724675110824474,1.0
TMEM129,0.21447599,0.7253671851923136,1.0
RNF112,1.712687,0.7254752043107471,1.0
AL691432.2,0.5493332,0.7255402388631518,1.0
CHCHD1,0.12535219,0.7264332860398708,1.0
MTFMT,0.12425765,0.7265854719313305,1.0
SCD5,0.22189371,0.7272252117114452,1.0
CCDC142,0.31970835,0.7272263148754341,1.0
MID1,0.31400958,0.7274017251402237,1.0
NCBP3,0.005755404,0.7274778510212405,1.0
FAM168A,0.300106,0.7276499716221781,1.0
LAMA3,0.7256419,0.727674246145932,1.0
ITLN2,1.7223482,0.7278154851577037,1.0
GATAD1,0.06695613,0.7278463824240851,1.0
SEC61A2,0.5067591,0.7280086003289127,1.0
LMF2,-0.013701996,0.728072608025194,1.0
PPP2R5D,0.3076628,0.7286840874016122,1.0
CACNA1A,0.8521241,0.7287205167163463,1.0
SETD5,0.010643627,0.7287768177713868,1.0
MOSPD3,0.088312425,0.7288055208330774,1.0
AC002066.1,4.2306795,0.7289656025716194,1.0
CBLN1,3.8761585,0.7290252222396025,1.0
XXbac-BPG299F13.17,1.3492963,0.729562977312477,1.0
MIR4435-2HG,-0.0052384846,0.729578438359025,1.0
CCNL2,-0.017716976,0.729866696565604,1.0
LINC00342,0.31159237,0.7302356343932144,1.0
TRO,1.4341724,0.7304963586512803,1.0
ETV2,0.3953739,0.7305759078468784,1.0
AC239868.2,1.2794921,0.7305869565754921,1.0
LINC-PINT,0.22353193,0.7308256227546124,1.0
WBP11,0.022132961,0.730970382069247,1.0
KIAA1217,0.29287726,0.7312466668879329,1.0
ZNF717,0.5158433,0.731249982517495,1.0
PTPRA,0.07200777,0.7314069280578838,1.0
B4GALNT3,1.0672855,0.7314931423634621,1.0
RHOT2,-0.043071695,0.7317208528545094,1.0
DHFR2,0.37533066,0.7317451728475748,1.0
MN1,0.12502061,0.7319419536099293,1.0
USP1,-0.0036673786,0.7319883875969635,1.0
C17orf97,0.61578506,0.7321100050708549,1.0
AC007228.2,1.9643656,0.7321564426089027,1.0
RASD2,3.6143425,0.7324826386610317,1.0
ZNF790,0.13626905,0.7325600482114645,1.0
CDR1-AS,0.79396003,0.732706027908746,1.0
TRPM3,1.2378972,0.7330942482257141,1.0
GPR4,0.36364913,0.7332867246437804,1.0
LINC00511,1.5748954,0.7333309744672041,1.0
LINC01411,6.9444647,0.7333862879924997,1.0
LINC00526,0.5632145,0.7334515597327068,1.0
ENTPD3,3.2415059,0.7338509762281269,1.0
ZNF853,1.4500582,0.7338764262586908,1.0
AL359258.2,1.7564545,0.7346699498079923,1.0
ZNF557,0.17028964,0.7348459578818678,1.0
UBA6-AS1,0.3914889,0.7349201289774242,1.0
CLHC1,0.57034206,0.734996516719679,1.0
PNPLA4,0.27510187,0.7354438250720045,1.0
RABL2A,0.297393,0.7354548981994931,1.0
PTPRU,0.50172806,0.7355390557647861,1.0
NRAV,0.8610989,0.7355567735514702,1.0
SKIV2L,0.27658832,0.7356586535547502,1.0
AL390198.1,1.5665883,0.7357716129065764,1.0
RP11-569A11.1,3.6652336,0.7358967608197311,1.0
UPRT,0.22443917,0.7361116328727066,1.0
TSHZ3,0.47244912,0.7365624882111605,1.0
XRRA1,0.06535096,0.7367331057860571,1.0
FAM87B,1.7770685,0.7367364296339601,1.0
AC024337.2,4.2746873,0.7368848998629456,1.0
ABCF2.1,0.2525201,0.7370344880108097,1.0
DDX18,0.021591293,0.7371253538243047,1.0
ACADSB,0.25596446,0.7372228724439251,1.0
CCDC24,1.0173013,0.7374035146987754,1.0
SEPHS1,0.14717668,0.7375719794435328,1.0
AC108673.3,0.4675529,0.7376085556922254,1.0
FOXK2,0.23411217,0.7376384821558313,1.0
HEATR6,0.2530318,0.7378734741322535,1.0
AP006621.5,1.2050731,0.7379022955899038,1.0
SGSM2,0.23130493,0.7381905304251297,1.0
TMEM110,1.0727644,0.7381927477588754,1.0
PDDC1,0.6592327,0.7383634889964409,1.0
PPP1R26,0.94925696,0.7387050101799563,1.0
LPP-AS2,1.2023934,0.7392750661632785,1.0
FREM1,1.5411022,0.7393305267326296,1.0
LRRC4B,3.1719267,0.7394203757320756,1.0
CAMTA2,0.14848901,0.7395468359050184,1.0
MAP3K12,0.34064522,0.7395878815101662,1.0
AL512625.3,0.23262872,0.7395967563331336,1.0
CCBE1,1.1483016,0.7396799594846484,1.0
TRDMT1,0.3915974,0.7402158607307066,1.0
AL356417.2,4.382545,0.7403334874124812,1.0
VAV2,0.57797956,0.7405332447424238,1.0
EIF1B,0.0025055583,0.7405709786474121,1.0
ZNF579,0.7978264,0.7411537137092377,1.0
JMJD4,0.15482403,0.7414157153961904,1.0
MTERF4,-0.03254799,0.7415789265174237,1.0
WDR83,0.10856162,0.7417454804614638,1.0
ZNF883,0.82428306,0.7422774236843908,1.0
ARHGAP17,0.24884689,0.7424273673033037,1.0
KIAA2022,3.3196254,0.7427983809210987,1.0
CRADD,0.05869633,0.7427994918300729,1.0
FOXD2-AS1,1.2946765,0.742855037961674,1.0
PRC1,0.27445716,0.7429061415852021,1.0
LINC01355,0.809974,0.7429594683133343,1.0
SCYL3,0.104948536,0.743033905600318,1.0
COLQ,0.8208201,0.7431450104972477,1.0
COL7A1,2.236059,0.7433427904486476,1.0
PGBD1,0.79526275,0.7433594580724712,1.0
C15orf52,2.1724634,0.7433650139738073,1.0
RAB7B,0.4537884,0.7433950160719398,1.0
FAM21A,0.45587602,0.7441085139808061,1.0
KRT7,0.094617635,0.7443419488671549,1.0
DSCC1,0.768129,0.7443619586650044,1.0
RTN4RL1,2.1840587,0.7444353294001247,1.0
C21orf58,0.6059894,0.7445765190066451,1.0
PCYT1A,0.055825073,0.7446454493346184,1.0
AC092747.4,0.4569428,0.7448444693369832,1.0
NIF3L1,0.36088455,0.7450279386188344,1.0
TTC26,0.6341548,0.7453148468494724,1.0
AC046143.1,2.061381,0.7455773209786054,1.0
PHC1,0.2098405,0.7455851066793391,1.0
AC008608.2,0.65337056,0.7456318214293554,1.0
LINC01473,0.5269232,0.7456685265318931,1.0
CIB2,0.8730734,0.7463148532743238,1.0
ZC3H7B,0.045427408,0.746317078459797,1.0
RP11-624M8.1,2.9219239,0.7463460060634439,1.0
CINP,0.083066374,0.7464060876131662,1.0
URB1,0.46659088,0.746915730116777,1.0
PPP1R3G,1.2876723,0.7469635843360032,1.0
KIAA0368,0.28192753,0.7470848935875283,1.0
LINC01212,3.8663673,0.7472796692511233,1.0
ZDBF2,0.501692,0.7474533114487664,1.0
TOP1MT,0.34021628,0.7476091551026823,1.0
PTDSS2,0.2725893,0.7476325325407074,1.0
AL139353.1,1.2169523,0.7478351467238675,1.0
LEMD3,0.07455792,0.748259356980298,1.0
ZNF550,0.22830608,0.7483217145219678,1.0
AL391422.3,0.9386265,0.748430844181083,1.0
APBB3,0.14380266,0.748705917818843,1.0
SCRN2,0.008114636,0.7487070315423214,1.0
KLHL12,0.16755792,0.7488573890233838,1.0
RP11-710C12.1,2.354256,0.7489052826708408,1.0
MARF1,0.07870513,0.7491169173570924,1.0
LINC01186,3.010701,0.7497764475769503,1.0
GPR63,3.0299733,0.7497809044851275,1.0
KPNA1,0.119555764,0.7497987322013776,1.0
ZNF662,0.7562672,0.7499324443330361,1.0
ATP5SL,0.33539224,0.7500171325700447,1.0
RP11-849H4.2,1.8973666,0.7503514576562911,1.0
CTD-3193K9.4,1.158188,0.7503614881336691,1.0
CYP20A1,0.016004251,0.7504773989333438,1.0
WDR89,0.30748257,0.7505398147741571,1.0
LZTR1,0.1146295,0.7507259574216447,1.0
C9orf64,0.22505532,0.7508931637870097,1.0
NATD1,0.44008586,0.751112779251805,1.0
DNAL4,0.09868053,0.7513658636981336,1.0
FAM110B,0.41903087,0.7515944431213751,1.0
C15orf57,0.27313498,0.7516267805072163,1.0
RP11-138M12.1,22.296993,0.7516736147357295,1.0
RNF214,0.024312401,0.7517070683160506,1.0
TRMT5,0.40666148,0.7518654215926511,1.0
KDELC1,0.36284682,0.7519669070023218,1.0
RIF1,-0.03213394,0.7520249005906399,1.0
TUBGCP3,0.118134566,0.7521241620962444,1.0
MID2,1.3529928,0.7521598526284881,1.0
ADGRA2,0.25122702,0.7522646966314586,1.0
SPRED3,1.1224562,0.7524320103577176,1.0
LINC01023,0.4259378,0.7527153547895803,1.0
PNPT1,0.10863425,0.7530310888105435,1.0
RP4-625H18.2,3.01757,0.7532230038800676,1.0
PCDHGA12,0.8822908,0.7533078084202578,1.0
AMBRA1,0.30890235,0.7533848045937229,1.0
ASUN,0.8133763,0.7537597775189243,1.0
ANKRD53,0.82692754,0.7538066532196583,1.0
KRTCAP2,0.052505765,0.7538088854185151,1.0
CTA-212A2.4,3.565012,0.7542174124276023,1.0
ITGA2,0.5328865,0.7542319242154695,1.0
DFFA,0.07384722,0.7546215423265099,1.0
LINC01252,0.83640486,0.7546394059727518,1.0
USP3-AS1,1.9415747,0.754902909995666,1.0
CCDC184,0.37879243,0.754936408313978,1.0
GORASP1,0.26391107,0.7555238203286294,1.0
MBTPS2,0.32100523,0.7557796009291444,1.0
MRGPRF-AS1,2.285805,0.7557807179337219,1.0
FAM84A,0.78301567,0.7557829519444084,1.0
AHCYL1,0.11102371,0.7557851859571367,1.0
AC124312.1,0.81324375,0.7561359512694255,1.0
CBFA2T3,0.84218526,0.7563057665492203,1.0
TRPV1,1.0578091,0.7563459876818547,1.0
INTS1,0.2419328,0.7564621857728813,1.0
BCR,0.1770816,0.7564856495172849,1.0
ARMC6,0.057577845,0.7568041082393453,1.0
PDCD2L,0.21166393,0.7568834499982013,1.0
ACAT2,0.16515003,0.7570913152040186,1.0
MRPS11,0.11451019,0.7572980802854057,1.0
TRAPPC13,0.20106122,0.757311492674497,1.0
NUP35,0.15120015,0.7576132907419119,1.0
PLIN4,3.6482193,0.7576893049710238,1.0
AL139220.2,3.3898005,0.7577049552502666,1.0
SLC2A4RG,-0.06710237,0.757749670881052,1.0
ZC4H2,0.40255412,0.7578033307079859,1.0
NECTIN3,0.33100232,0.7578480481219261,1.0
FAAP100,0.107162684,0.7580582308191203,1.0
ZC3H6,0.0033479407,0.7583344022902134,1.0
TBRG4,0.123694144,0.7586519816895759,1.0
MEX3D,0.8065062,0.7586553366189743,1.0
PNCK,4.9437284,0.7586709930162449,1.0
BVES-AS1,4.81835,0.758675466290782,1.0
ZNRF3-AS1,0.75485027,0.7586799395733963,1.0
AC004130.1,0.49553353,0.7588264440419986,1.0
ZNF136,-0.00872523,0.7590613165961388,1.0
C16orf58,0.13291892,0.7591407309175802,1.0
LINC00504,1.2037241,0.7592592978709093,1.0
BEND6,1.4258662,0.7601252317084966,1.0
DNALI1,0.27802345,0.7603893230878771,1.0
ZNF133,0.43719563,0.7604329679972429,1.0
WDTC1,0.18798436,0.7606344159206828,1.0
PCDHB7,0.7167931,0.7606780651106694,1.0
AP4E1,0.20822437,0.7606803035512069,1.0
MZF1,0.19385886,0.7607273112652949,1.0
CCDC53,0.13869184,0.7609276635695201,1.0
AC027277.1,1.6005503,0.7609847501223975,1.0
ERCC6L2,0.07219277,0.7611728091456124,1.0
KBTBD12,2.9999924,0.7612489322861052,1.0
FAM189A2,1.5379859,0.7612892337078875,1.0
PARG,0.10653596,0.761478435147928,1.0
FPGT,0.20339718,0.7619285455669899,1.0
AP2A1,0.030929554,0.7620338068921272,1.0
RAD1,0.14628816,0.7625120174550084,1.0
PCDHB13,2.056427,0.7628435702730746,1.0
AL138762.1,0.8327459,0.7630833011054828,1.0
ZNF696,0.75008017,0.7638205596597394,1.0
POLR2G,0.0118465945,0.7638351277180937,1.0
UROS,0.1214318,0.7639953818769241,1.0
CCL19,1.1964943,0.7641096952170114,1.0
ZNF582-AS1,0.36223602,0.7645535486550457,1.0
TMEM38A,0.8592939,0.7645804513510128,1.0
LPGAT1,0.14435807,0.7647441155382136,1.0
RP11-386G11.10,0.7191102,0.7648102567869886,1.0
PCDHB2,0.60303676,0.7648663100356119,1.0
SNHG21,0.043868802,0.765054657971425,1.0
SPOUT1,0.002853337,0.7651488371506313,1.0
LMTK2,0.562319,0.7655468946332016,1.0
AC090360.1,4.542686,0.7656253921529138,1.0
HPS6,0.45671543,0.7660212805874379,1.0
FANCF,0.22282861,0.7660347396257698,1.0
ABHD4,0.30164176,0.7660739955575666,1.0
MRPL38,0.6039764,0.7668042652702269,1.0
ABCF2,0.27744454,0.766851386566302,1.0
USF3,0.14018655,0.7668749475376766,1.0
RRS1,-0.01754085,0.7675448423748832,1.0
CIART,0.5277681,0.7678321537075884,1.0
MBLAC1,0.73950756,0.7680948021344572,1.0
AP001528.1,2.9972005,0.7681879701553125,1.0
TRAF3IP2-AS1,0.44455045,0.7683035929583145,1.0
CDPF1,0.31093296,0.7686134425760469,1.0
RP11-696N14.1,1.7970904,0.7688728016550938,1.0
VPS11,0.120247304,0.7689626290133986,1.0
FICD,0.31606203,0.7691142197129549,1.0
RP11-553L6.5,0.2941068,0.7693702596003025,1.0
AIMP2,0.21088195,0.769410689250689,1.0
KIRREL,0.8727655,0.7697611058038705,1.0
RP11-620J15.3,0.5144834,0.7701722313038034,1.0
FGF14-AS2,0.3706848,0.7706598244827527,1.0
AC100830.3,2.4949207,0.770694656037842,1.0
ZNF354C,0.28068852,0.7707115101821285,1.0
TBC1D8B,0.11244376,0.7711003091452115,1.0
PABPN1,0.07760674,0.77156784299074,1.0
C18orf8,0.4560966,0.7721276440573928,1.0
ATP5MD,0.088970274,0.7722164587507983,1.0
TAS2R14,0.7926789,0.7722805420919716,1.0
KLHDC10,0.21589863,0.7725166520113962,1.0
EARS2,0.4955482,0.7726032309268027,1.0
TARID,4.1668873,0.7726392126074503,1.0
AC007249.2,2.7011714,0.7727426626618813,1.0
IER5L,0.1633186,0.7728877244306303,1.0
TET1,0.5921298,0.7728978453153339,1.0
ZNF630,1.3188021,0.7730282957302612,1.0
PACRG,1.9546764,0.7732914652176991,1.0
SLC25A27,1.0880438,0.7733319551455281,1.0
AP5S1,0.23436916,0.7735242907251114,1.0
DNASE1,0.14427531,0.7735659090260443,1.0
ZDHHC15,0.8798538,0.7735681586824787,1.0
RP11-246A10.1,21.928131,0.7736019037572333,1.0
PVRL3,0.5254613,0.7738178823658383,1.0
ZNF567,-0.0024070935,0.7739461279510044,1.0
C2orf81,1.1739897,0.7740608792310086,1.0
RP11-27M24.1,1.0282692,0.7748102588418841,1.0
TRAF6,0.15722586,0.774826013820479,1.0
TBCE.1,0.17063038,0.7750454678014633,1.0
GSTM2,0.60775,0.7755508429586422,1.0
CHRD,0.089780755,0.7756048753301291,1.0
TMF1,-0.019038487,0.7756690401821473,1.0
SLC39A9,0.15443851,0.7761362514707846,1.0
STBD1,3.2871587,0.7761914215280283,1.0
FAM214B,0.06257532,0.7762206958945266,1.0
AC090409.1,2.8239355,0.7762297034558674,1.0
KBTBD7,0.13061742,0.7763434265058392,1.0
THAP10,0.9223271,0.7763659464904633,1.0
RP11-511P7.5,1.2154552,0.7765956610683229,1.0
METTL22,0.19252975,0.7766159309400251,1.0
MARCH7,0.0092794895,0.7767364272054024,1.0
AC093297.2,1.9215362,0.7768997251093472,1.0
CHD5,6.126766,0.7771159692270029,1.0
TUSC5,5.9654593,0.7771227271340383,1.0
AC006254.1,5.3643203,0.7771272324147647,1.0
