gene_symbol,log2fc,pval,padj
EDIL3,5.4047246,1.2228225391632766e-134,1.0499186360274386e-132
PDE5A,4.273261,3.6312147279434755e-134,3.0907767957066934e-132
HES4,3.6008317,6.142365722078043e-134,5.2056549494611414e-132
SMOC2,4.4196916,2.1010854281809716e-132,1.773027540295891e-130
PRKCDBP,3.1006887,3.343678369466407e-131,2.785737461883411e-129
COL6A1,1.3404605,3.606823405281598e-131,2.9797210838086883e-129
COL4A1,3.406272,2.5364074493670462e-129,2.0693295962429406e-127
WISP2,2.0318844,5.534838262904296e-129,4.496941732447284e-127
CRIP1,1.7319295,1.9754864662286705e-127,1.5918858565159066e-125
SELM,3.7872732,1.6709354928969623e-126,1.3409768841363296e-124
CAVIN1,3.1571953,1.6819753512911725e-126,1.3443495673612616e-124
ARID5B,1.5908965,2.1516867917528314e-125,1.7059058749775876e-123
MORF4L2,1.6134256,3.288661087565184e-125,2.596853586494243e-123
ANTXR1,3.0968902,3.4658469972458944e-125,2.725819346393951e-123
CCNI,2.0171056,5.180501501135292e-122,4.010197658083548e-120
LIMCH1,2.9392653,8.23975294426793e-122,6.353334211380237e-120
MAP4,2.0567544,3.949007711291651e-121,3.0212213859695116e-119
NDUFA4L2,5.6088004,6.3535455880887e-121,4.8419927656201553e-119
C12orf57,1.6681993,1.4941926532024995e-120,1.134317218041218e-118
MRPL33,1.5072917,2.752867557243187e-118,2.0425238456798317e-116
MORF4L1,1.6922165,4.6517917047658885e-118,3.4384785150040186e-116
BCAM,2.6682343,2.929595129845286e-117,2.1573670203377534e-115
WDR1,1.6688076,4.119437560486302e-115,2.9998659746030245e-113
FBLN5,1.7173971,6.690173383404576e-115,4.853955316033239e-113
ENAH,3.1553354,7.072262243675559e-115,5.1123095674687073e-113
CPED1,3.3575149,9.145057175021301e-115,6.562412926104702e-113
GUK1,1.4831299,4.4902613798098806e-113,3.1758100449576215e-111
AOC3,4.9240174,5.549238294405843e-113,3.9107212668318165e-111
MT1X,3.9573965,7.577921265127298e-113,5.321324568390462e-111
EFHD1,4.6899476,1.8551538893911157e-112,1.2980795648828511e-110
PRKG1,4.977009,1.759822200619813e-111,1.2270079471130058e-109
SEPW1,2.8606055,3.1207570705353433e-111,2.1605748422840112e-109
KCNA5,6.527111,6.310173889267076e-111,4.353355754763834e-109
FBXO32,3.6464896,1.043659446154315e-110,7.174976234365783e-109
ITGA1,3.2020247,1.1388084705269612e-110,7.80183001655091e-109
LDOC1,4.0626283,3.8839091219155936e-110,2.6424021160935778e-108
C1QTNF1,3.4160013,2.4340054546637582e-107,1.644584716481059e-105
DYNLL1,1.5962586,1.759596237982205e-106,1.1848349736714424e-104
SERPING1,-0.17565876,4.0088086461091214e-106,2.6809930476121615e-104
IGFBP5,0.4095021,2.3104388301933118e-105,1.5347246040290844e-103
PLAC9,0.43997914,3.2102165016608747e-105,2.1252281769581185e-103
DST,1.8696014,6.031920607699266e-105,3.9798531204222476e-103
GAPDH,3.483873,6.5045416550085156e-105,4.2773343819658004e-103
ELN,2.401066,1.060275880665449e-104,6.949048121881352e-103
COX7A2,1.3801962,8.70683974876036e-104,5.668671627156496e-102
ZFYVE21,1.8718947,1.1975508899111324e-103,7.771038150967883e-102
CLU,1.0167037,2.3467458966191433e-103,1.5178196651093947e-101
MRPS6,2.1490138,2.6379240550201934e-103,1.7005528776985914e-101
MRVI1,5.466167,1.1896660453969838e-102,7.594549930063472e-101
ECM2,2.808015,2.0020754262129288e-102,1.2698324848451163e-100
ACTG1,3.0171483,2.36889653078005e-102,1.4976605655368923e-100
CASQ2,6.8812456,3.4283042300715954e-102,2.160490954220119e-100
PLP2,1.4082971,7.472519248622915e-102,4.694079024486383e-100
NDUFB7,1.2286613,2.175786400343017e-100,1.3452928365894465e-98
NET1,3.2056823,9.840618315892453e-100,6.065399289250075e-98
FAM129A,2.1196306,1.0814723468757245e-99,6.64497165133453e-98
NDUFC1,1.3347079,2.3475945532291788e-99,1.4379565141929008e-97
COL1A2,2.1226652,2.751892068950329e-98,1.675161048287968e-96
C4orf3,1.2866526,5.25874783297328e-98,3.191280860861748e-96
KIF5B,1.5759676,2.432914642378232e-97,1.4673609723448096e-95
DES,6.675484,3.0217390488859926e-97,1.8169245620549355e-95
MRFAP1,1.3256273,1.6176593726801401e-96,9.667604433324291e-95
RHOC,1.2719139,3.3060158403711643e-96,1.9638333369600553e-94
ISYNA1,4.072139,3.476867920984443e-96,2.059101718746871e-94
GAS6,2.498103,1.1807510783836846e-95,6.950876557838325e-94
PDK4,1.7942951,1.990554257514038e-95,1.1648296967631254e-93
RASL12,5.184048,1.1761696580105672e-94,6.8419668094094e-93
ITGA10,4.489899,8.479138558804713e-94,4.874760887228604e-92
PCDH7,4.909402,1.040160546814963e-93,5.9625762890600014e-92
MAP3K7CL,4.5045156,2.336333612379245e-93,1.331506999611615e-91
AQP1,1.1009495,3.765460290476601e-93,2.133616144995704e-91
COL14A1,2.4460585,7.102459228360077e-93,4.0128894640234435e-91
RASSF3,2.9398456,9.691177516586295e-93,5.444226638031993e-91
UBA2,2.001467,3.591713186520944e-92,2.0062575191299662e-90
SOD1,1.3118751,4.535459245183987e-92,2.5262379512410073e-90
DMPK,4.5535235,4.993616086483472e-91,2.7579909969785963e-89
PTRF,2.1433084,3.145661437229005e-90,1.7228410913313843e-88
EMP2,1.2404088,1.5610763062555977e-89,8.502460480220932e-88
MBNL1-AS1,5.042084,2.2658312551763543e-89,1.2306843684883282e-87
RNF115,2.0994246,2.429541389043159e-89,1.3159681209742862e-87
FIBIN,2.2370727,1.0164184437732231e-88,5.460333180729265e-87
TIMP1,16.743467,4.9942824277873377e-88,2.6684125297596368e-86
EFEMP1,1.5057743,9.567374401376768e-88,5.084154472428919e-86
ALDH1B1,4.9923496,1.247765550928981e-86,6.55977707549883e-85
IGFBP6,-7.8789935,1.0635077120812033e-85,5.561353360356548e-84
MTHFD2,1.6370393,1.072644772430115e-85,5.594255043904753e-84
COL8A1,3.2718246,2.286962915069641e-85,1.1864449824828306e-83
ARID5A,1.8242773,4.634644818004014e-83,2.354686987379714e-81
RARRES2,0.6405373,5.648876970800997e-83,2.8625829639146702e-81
NUCKS1,1.292362,1.2225268125254384e-82,6.163415945609018e-81
ZBTB16,1.6042821,2.0121207249383522e-82,1.0118239819370302e-80
MEF2C,1.5260525,1.715430625384583e-81,8.60428493783461e-80
MYH9,1.4938021,3.730610395202797e-81,1.866444315279323e-79
PDLIM1,0.9487123,8.964126051376746e-81,4.462092314485306e-79
NME4,2.111661,2.6177893058961723e-80,1.2964980688294848e-78
H2AFJ,1.1102943,1.115518429083772e-79,5.456050585235106e-78
SPEG,4.759126,1.1967772758638435e-79,5.838966451125283e-78
BCAP29,1.6947125,5.307343959193724e-79,2.5702708602381035e-77
PTMA,5.792593,1.7395285159390913e-78,8.382992568724121e-77
BSG,1.1818086,3.59082079392714e-78,1.7262278349681032e-76
ITM2C,1.9862818,1.2432212046298528e-76,5.904399837060909e-75
TCEAL1,2.1182773,4.656671470457167e-76,2.195670850170955e-74
ANXA6,1.3905232,1.1645648138812575e-75,5.4779122896012645e-74
SDC2,1.1829067,4.74741605360223e-75,2.2171898918272458e-73
NFIA,1.1499299,1.5866698374889953e-74,7.375201499931118e-73
RRAS,2.1189408,2.872214309514519e-74,1.331921645133832e-72
PARK7,1.1328292,4.630622768450153e-74,2.1422895264298097e-72
PPFIBP1,2.023082,4.260505237357915e-73,1.957244251797461e-71
SH3BGR,5.106384,5.6002222531239634e-73,2.566703262026186e-71
TUBB,1.0173361,2.7452229461929787e-72,1.2523566953143004e-70
ISCU,1.1417385,4.058638523533497e-71,1.8261087105198083e-69
EPAS1,0.46374145,9.144530720992429e-71,4.105017420916738e-69
CHURC1,1.266871,1.2761894299027929e-70,5.715816986503125e-69
RAB34,1.3026149,4.69050102856046e-70,2.0865301181799946e-68
HSPB2,2.368392,5.735864662276714e-70,2.545791670196044e-68
LHFPL6,2.2819257,1.9778153227212742e-69,8.758514611564346e-68
ADI1,1.0889988,2.1729685207397812e-68,9.558144754985588e-67
SELENOW,2.3232708,1.0208001799433328e-67,4.480127932599511e-66
CSDC2,5.171677,1.98671583604564e-67,8.680623726295416e-66
CCDC3,2.9334853,2.9160227932630995e-67,1.2712824869432165e-65
BAG2,2.5525076,1.1164064382432601e-66,4.834974314700216e-65
ADH5,1.2227695,1.1991866027704224e-66,5.182067468938911e-65
DEPP1,2.6424513,1.5761549199403858e-66,6.796131148216638e-65
COX6A1,0.98615456,1.588292422416424e-66,6.833480439726856e-65
SSPN,1.912849,5.306055365450334e-65,2.2484409611095788e-63
GSTP1,0.7334178,2.114920232885955e-64,8.904402916274872e-63
DMD,3.8580585,5.594178413558085e-64,2.3353022498381967e-62
PAM,1.6652977,6.365863104289729e-64,2.6462071956986183e-62
NENF,1.0847533,6.594848525269944e-64,2.735609951558178e-62
EIF5B,1.1896434,6.665960742455138e-64,2.7592867393295354e-62
HSPB6,1.6356679,2.0364234004352002e-63,8.376601861790148e-62
NUPR1,-0.68805635,1.2437391079833536e-62,5.084074499203472e-61
PTK2,2.7746546,1.3287266055890522e-62,5.420212140890445e-61
STK38L,2.28548,1.7788878926331044e-62,7.241510092122588e-61
LTBP2,4.281699,1.9247879191879469e-62,7.819252079973845e-61
RPS27L,1.3491445,1.853408213054412e-61,7.467563992843412e-60
MYOCD,6.057874,2.315143812644538e-61,9.308866593909389e-60
OSR1,3.3249738,8.959583437013275e-61,3.580555478425915e-59
LBH,2.119153,1.1561747063310833e-60,4.611096769955733e-59
YBX1,0.907031,1.567685550291126e-60,6.239642366361158e-59
RERG,4.746568,2.6803142346388617e-60,1.0646533026559454e-58
CBX6,1.7727857,2.3307969504429595e-59,9.183993915753401e-58
ITGA7,4.713538,8.372417048467924e-59,3.285797684769987e-57
BANF1,1.1999674,9.62181419935011e-59,3.7686077846139816e-57
ZFHX3,1.6170156,1.4455620970058902e-58,5.650624642411494e-57
TUBB6,1.182614,2.254089418664677e-58,8.793632172576365e-57
PRELP,0.52612025,3.1116681030884325e-58,1.2091228901763788e-56
C5orf24,1.7429031,3.705493513367116e-58,1.4370298512785845e-56
AGT,5.095694,5.6390826999508905e-58,2.1825914182368976e-56
GADD45A,1.5211084,7.58986928228406e-58,2.931866597804896e-56
ZNF385D,3.179059,7.802233508310501e-58,3.007990494909825e-56
PRUNE2,4.3362246,1.0221460401242187e-57,3.925280359555154e-56
CD59,0.6695403,1.8647228333262547e-57,7.14701371322823e-56
BEX3,1.7105821,2.3507473777333795e-57,8.95744088003754e-56
EHD2,2.219861,3.1105895442123234e-57,1.1829866850735532e-55
FRY,2.6397753,4.2986654893165293e-57,1.6316671978946255e-55
PRSS23,1.4728723,4.693626302322633e-56,1.7544882197009054e-54
RSU1,1.3873312,9.001202087213452e-56,3.351924913613464e-54
GEM,1.4976321,1.1124485255115178e-55,4.119202054351688e-54
RABAC1,0.9510496,2.4923310368549335e-55,9.176818885138895e-54
UQCRQ,0.7772509,5.495714452484747e-55,2.0122297498092197e-53
DYNC1I2,1.1267562,6.028976988711498e-55,2.201773787288145e-53
MICAL2,3.3433712,8.247028492777442e-55,2.9972841816079496e-53
ZYX,1.2475027,1.3990921109034992e-54,5.066104803790903e-53
PCNP,1.059161,2.2147443271701318e-54,8.004835103091752e-53
SPOP,1.704374,4.912676519307979e-54,1.7658692088232813e-52
TSPAN2,3.231144,8.21921406774106e-54,2.9490180109475315e-52
LIMS2,2.2003093,8.961704100969873e-54,3.2095633157244013e-52
SYNPO,2.7453523,1.7221516269393917e-53,6.145362121394251e-52
SIVA1,0.98395455,2.6198551655962363e-53,9.331810193107463e-52
YWHAH,1.1863819,2.981130214349442e-53,1.0599454299193261e-51
COX6C,0.98083454,4.59318785030285e-53,1.6301671392175927e-51
SMIM10,3.2211626,1.189355220828868e-52,4.1908785576948393e-51
DNAJB4,1.5687299,1.5894378181430819e-52,5.580629710773086e-51
SBSPON,5.7973332,1.8110841029534147e-52,6.347510807891272e-51
TCEAL2,3.5224655,2.067482885146766e-52,7.233247061878241e-51
PLEKHO1,2.1039593,4.032358699871665e-52,1.4032608275553393e-50
RSL24D1,0.97706676,4.979979975521466e-52,1.7269200401887667e-50
RAB13,0.97727174,7.949401930616709e-52,2.742125276487469e-50
NDUFS5,0.9749097,8.091918491577275e-52,2.7863975723536323e-50
NUDT4,1.7630559,1.3545721794777764e-51,4.656223460295811e-50
SRP14,1.0216026,3.4675879329458436e-51,1.179579825909709e-49
RERGL,6.6824737,7.172349084403658e-51,2.4272414405773618e-49
CNBP,0.9525405,9.201483223069741e-51,3.1085835589690252e-49
LRP10,1.1919868,1.8611290613190557e-50,6.255302496351329e-49
ARL3,1.5063893,1.6004561610913633e-49,5.3245632892349213e-48
MT2A,8.583593,2.164767361033134e-49,7.177682268572256e-48
ROCK1,1.1180369,2.707301067100134e-49,8.961439996855697e-48
CYR61,-0.15907165,1.1384146043546365e-48,3.736812679602815e-47
PHPT1,0.9951061,3.4365002397827686e-48,1.1261411285768134e-46
EPS8,1.8287513,4.863626795376302e-48,1.5885154493469909e-46
SNRPN,1.225676,7.506437732466456e-48,2.443569183704561e-46
DAPK3,2.0078602,8.773514425088606e-48,2.846614531783699e-46
MOB2,1.8470488,1.7433412666136002e-47,5.619274751501083e-46
DYNLRB1,0.89203876,1.781869525075877e-47,5.734061964327643e-46
ARHGAP10,2.10741,2.9801803395193743e-47,9.574559777063715e-46
BRK1,0.81393695,3.00537741925841e-47,9.639760329112375e-46
GPRC5C,3.4544122,5.138264065513805e-47,1.6454160921194207e-45
COX7C,1.0470213,8.755766530198023e-47,2.794738336310934e-45
TES,1.732631,1.224396252105753e-46,3.9017956416374905e-45
DYNLT3,1.2827346,2.4054120068135413e-46,7.628259819027072e-45
UACA,2.002118,2.9961730996252882e-46,9.48643405552857e-45
HMGB1,1.041397,3.2989082748874673e-46,1.042815667216035e-44
COX20,1.2846557,4.002655715128293e-46,1.2612214210072514e-44
TIMP3,-0.04310523,4.234582771055432e-46,1.3321658631118704e-44
NTRK3,4.9633846,8.572382615567958e-46,2.683920174956962e-44
COL3A1,2.355204,3.348645612513451e-45,1.04509634973396e-43
SYNM,4.0702114,4.033610664030947e-45,1.256875639876014e-43
ARPC1A,1.2683351,5.745326979600946e-45,1.787414858748636e-43
EFEMP2,1.2179083,7.782443162696907e-45,2.4173522506310675e-43
FHL5,6.6932697,8.259148017716972e-45,2.5613780492799862e-43
DAAM1,1.5824988,1.0291938157500875e-44,3.181762390767016e-43
CALM1,1.3087928,1.273441458785855e-44,3.906147576076051e-43
SULF1,3.9487717,2.1954545876522531e-44,6.7029546742886025e-43
PACSIN2,1.875837,2.513854441006233e-44,7.663163723885978e-43
GNG12,1.8573701,2.603551370129294e-44,7.924307591251111e-43
DDAH2,0.6750137,3.439106098286312e-44,1.0451268022334694e-42
PBXIP1,1.4028652,3.463981777402439e-44,1.0510618781988697e-42
PSMC3,1.0290245,3.7059017877643384e-44,1.122734067041948e-42
EMILIN1,2.2178109,3.803818292547855e-44,1.1506257733550142e-42
DIXDC1,2.2040524,4.396308042967825e-44,1.327806585880697e-42
SERPINE1,2.9780402,8.734406420648529e-44,2.625931178024333e-42
NFIC,1.0006158,9.508848869982467e-44,2.8543967401770272e-42
FSTL1,0.09620959,1.023585310770069e-43,3.067947314079436e-42
PLPP1,1.1778084,1.1772103013760351e-43,3.517676131558602e-42
APLP2,0.70627266,1.4229483578812762e-43,4.2455251309046513e-42
PDLIM2,1.2773603,3.734801285723724e-43,1.1126312557560585e-41
SLIRP,0.76401454,6.888019860293269e-43,2.0458043276901248e-41
AKAP12,0.49551696,1.4816125234097406e-42,4.3740939092015495e-41
NFIB,0.8480686,1.5469492121543524e-42,4.5601372427854386e-41
NR2F2,2.281524,1.7219721688953172e-42,5.06847556658978e-41
ARL2,0.8627573,1.846887351307634e-42,5.428026771511315e-41
LAPTM4A,0.41590124,3.1585504492206866e-42,9.26916700486226e-41
KCNAB1,5.1518703,4.326130694973074e-42,1.2620234677234508e-40
TRIP6,1.5578246,5.925642940522009e-42,1.7235205842683985e-40
ZEB1,1.7221057,1.325161920655128e-41,3.842969569899872e-40
CSDE1,0.8228162,1.5955900609375388e-41,4.613601732081454e-40
JAG1,2.7408369,2.499923585451121e-41,7.207257703392953e-40
YAP1,2.6583548,2.775162485055471e-41,7.989054872790729e-40
SGCB,1.8312675,3.5200729932480664e-41,1.0118665963924485e-39
UQCRB,0.99408704,3.64945074712063e-41,1.0475255560567274e-39
MAP1LC3A,1.3291485,4.0205958608281613e-41,1.1523754492070453e-39
NDUFB4,0.76374865,4.0402684098275087e-41,1.1563283475113315e-39
MRGPRF,2.0743577,1.8487447204928713e-40,5.2528928749033e-39
PPIC,0.962668,1.862399192296229e-40,5.284053812255188e-39
MXI1,2.0312998,1.995888252149534e-40,5.654633258467455e-39
CAMK2G,2.5631223,2.1597195971091152e-40,6.109986578181212e-39
PDGFA,3.1016188,2.1792098086179607e-40,6.15626770934574e-39
MT-CYB,2.7144055,3.2763746234200904e-40,9.22923751370857e-39
COL1A1,1.9580392,8.141446174424408e-40,2.286815924021896e-38
SSB,0.88892967,2.4215661697187144e-39,6.782454989887373e-38
LRRC17,2.7235012,3.499277973531813e-39,9.787027527109887e-38
FOXC1,2.3431284,4.3697125805661526e-39,1.2204160335098252e-37
ITGA5,1.7845123,6.145678085705279e-39,1.7091417612607806e-37
VAMP2,0.81559503,6.744584470534764e-39,1.8730511279612222e-37
RAB2A,0.73521924,1.072605658009844e-38,2.9703623165900775e-37
MRAP2,5.318087,3.836445423243101e-38,1.0505876032284938e-36
THSD4,3.9885118,6.132348466866835e-38,1.6653899938609907e-36
GABARAPL2,0.7976237,9.315596307224203e-38,2.5229098428738607e-36
PITPNB,1.4779192,1.3977886345612376e-37,3.7596881166543165e-36
NDUFB8,0.74908036,1.8944462533551907e-37,5.0816646976084254e-36
CALU,0.9308829,2.280101950828242e-37,6.107815334766335e-36
ST13,0.77651733,2.285058770602333e-37,6.112765380623546e-36
USMG5,1.0642412,2.804179174679642e-37,7.491273224531402e-36
TMEM159,1.8346959,3.7041625753120733e-37,9.842060075106214e-36
GULP1,1.8357137,4.773888420019314e-37,1.261615512290588e-35
NNMT,-0.285653,5.469121837167525e-37,1.4414728359569422e-35
SEC62,0.59992456,5.591374258059326e-37,1.471721561739792e-35
CYFIP2,2.7528722,5.741624064043566e-37,1.5092488281714519e-35
AC013461.1,2.4754772,1.2130408997616146e-36,3.175873524782006e-35
PRDX2,0.7652722,1.2311321381124333e-36,3.218952140899822e-35
YWHAQ,0.7104656,1.2925494678893267e-36,3.375047495038505e-35
AKAP1,2.7637148,1.7500631899682953e-36,4.551553232957225e-35
PSMB5,0.72022057,3.0561012668557235e-36,7.896066111552856e-35
MAP7D3,1.4777546,4.320781524869691e-36,1.1134365182436155e-34
PTGES3,0.7644106,5.5640010272238686e-36,1.4319291648858076e-34
ERH,0.70339304,5.8368714555421156e-36,1.5001904125342363e-34
RBP1,1.1194726,7.760110554398421e-36,1.9918967848639916e-34
TWSG1,2.2910585,7.800220021135395e-36,1.9995818260177854e-34
NPNT,3.5623913,1.1432674828307906e-35,2.9193409412232476e-34
OAZ2,0.9807159,1.4926610311896872e-35,3.786929186484081e-34
PMEPA1,2.3359091,1.5934952301904574e-35,4.037539074227419e-34
RBFOX2,2.0477178,1.9358266383029888e-35,4.8923166275467055e-34
UBL5,0.6533031,1.9550188013673363e-35,4.93447749325861e-34
ANAPC11,0.6692838,2.1204586370517717e-35,5.3383428580937175e-34
KANK1,2.2832437,2.5315409142015274e-35,6.365109648980874e-34
FIS1,0.7778543,2.975784880358683e-35,7.472526477345137e-34
AAMDC,1.0313888,4.587944582560878e-35,1.1491486163351845e-33
SRP9,0.77379113,4.6032260402292286e-35,1.1515092926588689e-33
GUCY1A3,4.731549,1.454693941307097e-34,3.602291218385408e-33
ALDOA,0.8270809,1.5907286499907893e-34,3.934202102656465e-33
NUDC,0.87310964,1.6402608872239362e-34,4.051609241783547e-33
EDF1,0.7967053,1.830237383290003e-34,4.515197920984698e-33
FHL2,2.2709565,1.9397870342629413e-34,4.773478431499118e-33
GSN,-0.64390814,2.717105332143728e-34,6.66962859433333e-33
NSRP1,0.954974,4.047996129799235e-34,9.899465162203054e-33
CYSTM1,0.7687975,6.941719041170994e-34,1.6850380220679517e-32
CIRBP,0.9162778,1.4415932443471586e-33,3.482138374736343e-32
EIF4A2,0.94668096,1.503570269092183e-33,3.6273863350785894e-32
MBNL1,0.8907977,1.920552390936956e-33,4.627683959632651e-32
CD63,-0.09919834,2.6101770954688618e-33,6.266337246777626e-32
RTL8C,2.0602224,2.7751146535012844e-33,6.654183453310031e-32
MACF1,1.27331,3.639352421442204e-33,8.705224733624892e-32
OAT,0.85431904,3.7124873195525275e-33,8.869371285181263e-32
NDUFB10,0.7119676,3.816359299891164e-33,9.10646317408496e-32
CAPZA2,0.57208705,6.079419416189299e-33,1.445387479578162e-31
PTP4A3,3.1845992,7.572170021907685e-33,1.798116026216774e-31
CAP2,5.246817,8.659224645171967e-33,2.053771712585901e-31
TBX2-AS1,5.4333024,1.0422555542124766e-32,2.4660443690644665e-31
RNF11,1.2363417,1.215341886808898e-32,2.872121656062086e-31
SORT1,2.2370713,1.2970943835047986e-32,3.0579699962195864e-31
NDRG2,1.3380926,1.666487753270177e-32,3.9194356704304094e-31
LDB3,5.8906684,2.1233998195990307e-32,4.9880868880473285e-31
FAM207A,1.8565738,2.3944997674214386e-32,5.604839812742896e-31
TMED2,0.7462241,7.24476091007713e-32,1.687754609169864e-30
N4BP2L2,0.7081632,8.138349189539095e-32,1.8936830978073098e-30
MAF1,0.9569123,8.431139098789989e-32,1.959492399059205e-30
PKD2,2.0066082,1.332119755901709e-31,3.0886955944032315e-30
CALM3,0.6698477,1.409630654068263e-31,3.264565126064804e-30
POSTN,4.7569985,1.828391847395514e-31,4.209583197130047e-30
LRRFIP2,1.4669566,1.9345640558263846e-31,4.443621316081586e-30
RGS3,2.186525,3.188490534183564e-31,7.272865531684134e-30
DCTN3,0.81156754,3.374793434396377e-31,7.688897857138073e-30
HEYL,5.132289,4.105287937401802e-31,9.331580511583149e-30
CSPG4,4.501112,4.549488643175081e-31,1.0317421649608817e-29
PPP1R3C,5.142501,5.412735266168826e-31,1.224685855045011e-29
DUSP26,5.792105,6.1827359334425264e-31,1.3956940748949135e-29
SUMO2,0.6543882,6.5730619373171375e-31,1.4821048602239627e-29
DCTN2,0.9440011,6.831016902091224e-31,1.5385046314881747e-29
MRPL51,0.7228854,1.284375679238211e-30,2.886102240592195e-29
C11orf58,0.65567034,2.1015369635255614e-30,4.711564398727433e-29
TMEM14A,1.2274067,2.1606370880094588e-30,4.8385474287519336e-29
APP,0.5797163,2.5145269536071202e-30,5.624644933085688e-29
PTTG1IP,1.0452827,2.718405178262926e-30,6.060009366780686e-29
TJP1,1.4240783,2.9896383541072566e-30,6.65710864308685e-29
DYNC1LI2,1.2164527,3.658454540772719e-30,8.127969850923525e-29
JADE1,1.7081381,3.776694238680658e-30,8.371743192890542e-29
SLC25A3,0.57340217,4.076844977068499e-30,9.026906074225318e-29
MAP3K20,2.6257117,6.65491843994014e-30,1.4669171117276123e-28
LGALS3BP,0.7577883,7.876117934151911e-30,1.73028190861782e-28
NGFRAP1,1.0063784,7.996348422122142e-30,1.7547344048634548e-28
MLF2,0.870103,8.83355685166441e-30,1.9362920269501186e-28
AP3S1,0.6627196,9.574830263230559e-30,2.094108038216232e-28
ROCK2,1.8037868,1.0114503674236155e-29,2.2096819026981253e-28
THBS2,2.3016794,1.3742718719591582e-29,2.9956689075899076e-28
PARVA,1.8690397,1.3905951432573746e-29,3.027893876713898e-28
C1QTNF2,2.6595955,1.430861616372383e-29,3.112124015609933e-28
GLIPR1,0.86460936,1.6639740341280663e-29,3.6111542449256116e-28
SEPT2,0.8318239,3.9740942545100423e-29,8.586663871667742e-28
GUCY1A1,3.8387728,5.116045884011469e-29,1.1017710204976288e-27
NOL3,2.8741682,5.156864189597353e-29,1.1093464299328571e-27
POLR2I,0.82354236,5.549259621280891e-29,1.1924540182909823e-27
ADH1B,-0.77018535,7.92635124075861e-29,1.693999109736911e-27
ENTPD1,1.4042579,1.0545974929014196e-28,2.2514110646501314e-27
MZT2B,0.66102064,1.3696123044041578e-28,2.9175858211478386e-27
VDAC2,0.63383824,1.3921601018038833e-28,2.962408216630731e-27
CETN2,1.3104056,1.7349993592239482e-28,3.6839694817560764e-27
RBBP7,1.0359645,1.9313794151019446e-28,4.092110135747245e-27
MSRB2,1.0521898,2.990436868253953e-28,6.308795032576097e-27
MANBAL,1.4551262,4.720721734392346e-28,9.937776310666199e-27
NDUFS4,0.7570287,5.574788278219966e-28,1.169813096332561e-26
ARHGEF25,3.8181188,6.127140783195778e-28,1.2843479965799081e-26
SUGCT,4.7267585,7.722392325347127e-28,1.6152944457550554e-26
NCKAP1,1.5651244,1.1842282210006888e-27,2.466556703529189e-26
PSMB6,0.6142896,1.2666355028389319e-27,2.6354060589226537e-26
NTN4,2.0569742,1.9139916470282885e-27,3.9697155869061405e-26
PPP2R1A,0.9039315,1.9561508639947488e-27,4.052880746877213e-26
HSPB8,1.9705824,3.2171581433930422e-27,6.658501412146737e-26
PAWR,2.716929,3.256231695829296e-27,6.732284711187762e-26
C1orf198,2.7404563,3.581539021489958e-27,7.397081958039449e-26
RTN1,2.9417577,4.0333996847226946e-27,8.312862117507088e-26
TCEAL9,1.0609239,4.918783626460387e-27,1.0105864541636795e-25
CLTB,0.7746526,5.3264286488302765e-27,1.0920567267288936e-25
HADH,1.7108527,7.391344854333478e-27,1.5091238060841626e-25
COPS6,0.7936345,1.3271193082012524e-26,2.6956425452327505e-25
HEY2,3.330899,1.5181960824014023e-26,3.0805749610089134e-25
MYO1C,1.6358811,1.7259662982964247e-26,3.48776457935296e-25
ANGPT1,4.417964,1.832319707659612e-26,3.695084112000338e-25
RRAGA,0.9665974,1.9857010821530875e-26,4.0002924874276647e-25
FOXC2,4.5381055,2.2457567172541372e-26,4.519556660660271e-25
NTRK2,3.796851,2.7796288218188584e-26,5.57115819516844e-25
WDR13,1.1204556,2.9895664684468615e-26,5.979741190498698e-25
NRGN,2.5365906,3.0032652909911173e-26,6.00103680401091e-25
GJA1,1.5823036,3.102912526538672e-26,6.193854426071408e-25
WFDC1,5.8789725,4.955121425097684e-26,9.821330389140187e-25
NDUFC2,0.51348597,5.268781633482914e-26,1.0432505989681877e-24
SUSD5,6.1049232,5.407879214891904e-26,1.0697155042575918e-24
NDUFA5,0.7246093,5.501824410063502e-26,1.0872047392026993e-24
CHCHD2,0.6000834,5.9934690907345e-26,1.1831685668877685e-24
ATP5I,0.8067725,6.296080686734194e-26,1.2416603657228458e-24
KTN1,0.6409911,6.393224070305114e-26,1.2595548263561037e-24
C7orf50,0.97438747,8.910322899474195e-26,1.7519476884946162e-24
DYNLT1,0.6144272,1.137248132070896e-25,2.2315940890995966e-24
FOXS1,6.413341,2.0920372501738653e-25,4.0928991455640336e-24
ANXA11,0.64607906,2.480530945133136e-25,4.848131157376513e-24
ARHGEF9,2.5965002,2.906015368985443e-25,5.668459740574582e-24
SPTBN1,0.9515849,3.6924802043897663e-25,7.188271859278375e-24
SERPINH1,0.97929543,4.4687043956726665e-25,8.665055801549898e-24
TMEM43,1.110539,4.69618958250675e-25,9.097190105541647e-24
PDE3A,3.3617911,4.771076136396912e-25,9.233159349787016e-24
EBF1,1.2312298,4.9029564643999e-25,9.479049164506474e-24
SYNE1,1.1349849,5.492247914315132e-25,1.0607915372422802e-23
NBL1,0.5680695,6.7593793268418875e-25,1.3029697678859332e-23
CTTN,1.0643958,8.1988320162670505e-25,1.5742718271859642e-23
